Date,Afghanistan,Albania,Algeria,Angola,Argentina,Aruba,Australia,Austria,Bahrain,Bangladesh,Barbados,Belgium,Belize,Benin,Bolivia,Brazil,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Costa Rica,Cuba,Cyprus,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,El Salvador,Equatorial Guinea,Ethiopia,Faroe Islands,Fiji,Finland,French Polynesia,Gabon,Ghana,Greece,Greenland,Grenada,Guatemala,Guinea,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iraq,Ireland,Israel,Jamaica,Japan,Jordan,Kenya,Lebanon,Liberia,Libya,Luxembourg,Madagascar,Malaysia,Mali,Malta,Mauritania,Mauritius,Mexico,Mongolia,Morocco,Mozambique,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Norway,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Rwanda,Samoa,Saudi Arabia,Senegal,Sierra Leone,Singapore,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Suriname,Sweden,Switzerland,Tanzania,Thailand,Togo,Tonga,Tunisia,Turkey,Uganda,United Arab Emirates,United Kingdom,United States,Uruguay,Vietnam
2000-12-01,4.3950000000000005,6.3260000000000005,14.442,22.919,20.472,27.419,27.059,-0.12699999999999978,18.577,19.25,26.23200000000001,5.164999999999999,22.357,26.287,22.683000000000003,25.842,3.779,25.29000000000001,25.792,23.56900000000001,-20.755,25.26,24.178,21.707,13.093,-5.517,24.997,27.236,25.426,23.602,13.715,-27.418000000000006,25.849,25.738000000000003,25.108,22.436999999999998,24.19400000000001,25.454,22.136,5.122000000000001,26.13000000000001,-5.025,26.894000000000002,24.594,26.82,8.613,-28.055,26.641,20.898000000000003,24.089000000000002,26.04,25.89,22.671,2.262,-2.636,18.048,26.434,11.200999999999999,5.84,13.386,25.336,3.767,11.161,24.893,11.271999999999998,25.478,14.616,5.061,25.60400000000001,26.13300000000001,22.388,16.031,21.70000000000001,26.019000000000002,15.186,-17.502,11.962,25.991,8.195,5.364,24.585,14.972999999999999,24.96,19.767,24.271,-5.519,12.07,27.405,26.276,25.391,26.928,20.882,26.215,1.4050000000000002,11.029000000000002,19.896,1.7200000000000002,18.827,27.304000000000002,17.117,25.222,25.611,26.73,27.506,26.232,22.455,8.709,25.874,26.094,-3.695,2.051,23.164,24.354,27.01,24.837,13.595,3.658,23.555,20.621,5.352,-3.4589999999999996,22.621,20.988000000000003
2001-01-01,0.41,6.042000000000002,13.127,22.825,21.77,26.934,29.133000000000006,-2.4380000000000006,15.576,17.668,25.721,2.904,21.885,26.341,22.244,25.55,2.447,25.105,26.313,23.349,-18.502,23.194000000000006,23.47,20.862,13.798,-7.728,25.123,27.44,25.37,21.245,12.71,-29.63000000000001,24.618000000000002,25.14,24.055999999999997,22.376,23.936,25.619,22.149,5.4910000000000005,27.180999999999997,-5.34,27.361,24.641,26.962,8.02,-30.275,26.311,20.532,24.735,25.504,24.807,22.561999999999998,0.7890000000000001,-0.9660000000000002,17.295,25.985,9.749,4.3980000000000015,12.312,24.372,0.33399999999999996,10.082,24.507,10.253,25.980999999999998,13.671,2.593,25.509,25.682,21.989,14.595999999999998,21.03,26.959,14.828,-22.802,11.139000000000001,25.680999999999997,6.428000000000001,3.0940000000000003,25.631,14.533,24.675,19.408,24.198,-5.682,9.099,27.535,26.357,25.439,28.083000000000002,20.339000000000002,25.97600000000001,-0.9519999999999996,10.0,17.04,-0.001000000000000334,18.472,27.416999999999998,14.811,25.476,26.08,26.202,27.885,25.805,22.951,7.961,25.793000000000006,25.433000000000003,-4.518000000000002,-0.2489999999999999,22.228,24.994,27.091,26.461,12.214,2.927,23.169,18.311,3.662,-2.052,24.528,20.692
2001-02-01,4.210999999999999,6.343,14.525,22.907,22.131,26.896,27.699,0.028000000000000025,17.186,21.483,25.389,4.551,24.57800000000001,27.995,22.562,25.881,3.325,26.73,27.031,25.618,-20.7,26.085,26.872,23.246,14.092,-3.809,25.772,27.730999999999998,26.394,24.553,12.734000000000002,-29.668000000000006,26.032,24.836,24.523000000000003,22.882,25.658,26.75800000000001,23.392,3.3110000000000004,27.353,-11.725,27.557,25.757,28.454,8.318,-30.301,25.948,22.558000000000003,26.76,25.906,25.543000000000006,24.671,2.702,-2.592,20.756999999999998,26.153000000000002,12.027999999999999,5.3950000000000005,12.876,25.51400000000001,1.4169999999999998,11.534,25.33,10.913,26.523000000000003,14.357,3.957,25.776,26.074,23.965,13.412,22.787,27.2,17.349,-17.101,12.248,25.614,9.928,4.58,26.24,16.055999999999994,25.88,20.909,26.3,-9.143,12.673,27.544,27.020000000000003,25.234,27.485,20.962,26.501,-0.5659999999999998,10.749,18.503,0.7980000000000003,19.963,27.248,17.575,27.657,27.388,26.775,27.288,26.295,22.665,8.301,26.385,25.68,-8.968,1.4,23.27,25.939,28.522,27.081,12.717,3.951,25.094,20.432000000000002,4.325,-0.73,25.104,20.582
2001-03-01,10.507,11.743,22.359,23.633000000000006,19.219,27.066,24.822,4.477,22.135,25.366000000000003,26.24,6.470999999999999,25.105,30.717,22.024,25.882,9.528,31.438,28.285,26.058000000000003,-12.911,26.07500000000001,27.828000000000007,28.267000000000003,12.254,2.478,25.801,27.807,26.925,24.664,16.715,-28.648000000000003,28.058000000000003,25.634,25.226,22.820999999999998,26.028000000000002,26.284000000000002,24.921,3.148,26.881,-8.488,28.093000000000004,25.564,29.807,13.584,-29.265,26.812,23.414,28.993000000000002,26.651,25.962,25.624,7.903,-3.84,24.401,26.401,18.635,6.011,18.628,25.857,5.169,18.141,25.84800000000001,16.453,27.51,21.529,6.5360000000000005,25.772,26.609,29.527,16.977999999999998,27.569000000000006,27.168000000000006,18.424000000000003,-6.487,17.104,25.532,12.732000000000001,5.246,26.537,14.164,26.69700000000001,27.362,29.35,-8.152999999999999,18.321,27.563,27.368000000000002,25.442,26.687,20.807,27.021,2.611,13.206,22.913,7.073,19.202,27.203000000000007,23.051,30.556,28.738000000000003,27.59800000000001,27.857,28.15,21.815,12.581,28.429000000000002,26.586,-6.184,5.276,23.346,27.066,30.055,25.845,19.695,10.318,24.065,24.809,4.9289999999999985,2.6060000000000003,23.628,23.101999999999997
2001-04-01,17.23,11.05,23.731,22.885,14.678,27.57,22.141,5.547999999999999,26.878,28.128,26.59800000000001,8.325,26.851,30.468000000000004,21.28,25.82,10.086,32.803000000000004,29.921,26.471,-5.579,27.089000000000002,28.123,31.555,9.687000000000001,8.556000000000001,25.589,27.249,27.377,25.463,18.223,-21.532,29.75500000000001,26.105999999999998,25.406,22.701,27.436,26.34,25.184,4.984,26.83,1.6940000000000002,27.669,25.63900000000001,28.8,13.339,-22.102,27.201,25.183000000000003,28.949,27.052,25.957,27.506,10.302,-0.16399999999999998,27.660999999999998,26.411,23.0,8.033999999999999,20.187,26.194000000000006,11.353,20.447,24.750999999999998,18.206000000000003,27.152,23.393,7.8569999999999975,24.296,26.757,31.991999999999997,15.874,30.118,25.935,21.982,3.114,17.835,24.641,17.192999999999998,8.262,24.198,11.619000000000002,28.021,31.613000000000003,30.584000000000003,-2.182,23.361,28.019000000000002,27.823,25.194000000000006,24.551,20.627,28.10700000000001,8.217,13.911,27.499,9.66,20.012,27.07,27.345,31.334,28.477,27.345,27.509,28.477,17.847,12.695,28.0,26.774,1.4069999999999998,5.4289999999999985,22.795,30.125,29.233,25.282,19.011,11.87,23.878,28.686,6.961,9.274,18.363,25.846
2001-05-01,24.108,17.309,28.24,21.824,10.624,29.049,17.759,13.902999999999999,32.412,27.693,27.958000000000002,15.023,26.653000000000002,29.585,18.806,24.84,15.591,32.465,28.393,25.968000000000004,3.902,27.456,27.28,32.27,7.146,14.722999999999999,25.317,26.946,26.996,25.833,21.635,-11.949000000000002,31.422,27.729,26.183000000000003,22.245,26.268,26.224,25.29,7.862,25.820999999999998,6.341,26.518,25.64,28.503,18.604,-12.439,28.281,25.041,28.424,26.817,26.568,26.56900000000001,17.487000000000002,4.279,30.374,26.836,27.79,12.395,23.235,26.66500000000001,16.049,24.01,24.849,21.007,27.283,28.014,15.156,22.675,27.284,34.34500000000001,20.465,31.974,24.581,24.108,11.613,20.1,22.552,19.831000000000003,14.039,23.076,9.378,27.766,33.971000000000004,29.685,4.026,29.743,28.186,27.336,24.8,19.128,19.784,28.17,14.2,16.721999999999998,33.53,15.134,19.745,27.064,31.837,31.464,28.186,28.073,27.348000000000006,29.389,14.890999999999998,16.184,29.5,26.887,7.5939999999999985,13.627,22.285,27.86,28.602,23.774,24.263,14.879,23.655,34.366,11.47,14.728,14.235,26.343000000000004
2001-06-01,26.953000000000007,20.204,33.403,20.336,8.833,29.432,15.939,13.598,34.555,27.689,28.102,15.763,27.29,27.242,17.03,23.497,18.569000000000006,29.506999999999998,27.453000000000007,24.443,9.826,29.431,25.456,30.54,5.499,18.593,24.655,25.303,26.17,27.864,25.065,-3.842,32.965,28.09,27.739,21.329,25.81600000000001,24.79600000000001,24.018,8.068,24.317,13.586,26.318,24.167,26.624000000000002,22.685,-4.205,28.056,24.756999999999998,26.201,25.621,28.38000000000001,26.152,17.719,6.271,28.053,26.119,33.467,13.407,26.526999999999997,27.889,19.56,28.07,23.424,25.125999999999998,25.821,29.809,15.549,20.292,26.595,33.624,23.591,34.175,21.76400000000001,25.567,18.355,25.831000000000003,20.484,20.707,15.093,21.221,6.666,26.901999999999997,32.7,27.64,8.676,30.539,27.570999999999998,26.679,24.604,18.662,18.572,27.589,14.941,21.045,35.228,16.683,19.372,26.91,34.072,31.189,26.505,27.605,27.108,28.21,12.349,21.609,28.313,26.311,12.607,14.024000000000001,20.982,27.646,26.568,22.09,28.622,20.965000000000003,22.34,35.479000000000006,12.579,19.357,13.396,26.908
2001-07-01,27.772,23.892,35.49800000000001,18.945,7.958000000000001,29.813,14.880999999999998,17.128999999999998,36.19000000000001,28.25,28.016,19.016,26.908,26.045,18.765,24.344,23.124000000000002,27.602,27.743,23.701999999999998,13.803,29.628,24.651,29.884,4.684,20.833000000000002,25.096,24.35,25.904,27.972,27.482,-0.981,33.872,27.96,27.921,21.385,25.569000000000006,23.488000000000003,23.307,10.237,23.897,17.23,25.947,22.824,25.597,26.179000000000002,-1.379,27.97600000000001,24.499,24.552,25.785999999999998,28.706,25.622,21.423,8.549999999999999,26.891,26.191,35.79100000000001,15.145,28.522,28.011999999999997,24.179,30.16800000000001,22.769,27.202,24.749,31.654,19.147000000000002,19.731,26.982,32.352000000000004,26.585,33.972,21.473000000000006,25.535999999999998,19.81,26.94,20.313,21.252,18.633000000000006,20.355,5.029,26.396,32.26,26.164,11.339,29.909000000000002,27.449,26.28,24.039,20.776,19.01,27.358,20.226,21.368,36.565,21.558000000000003,19.114,26.41,35.43,28.647,25.265,27.648000000000003,26.594,27.701999999999998,10.946,22.565,28.31,26.549,15.651,17.309,20.606,27.567,25.663,21.279,31.835,24.929000000000002,22.09,37.034000000000006,14.772,21.907,12.27,27.303
2001-08-01,26.059,24.44,34.15,21.52,11.543,30.414,16.137999999999998,17.859,36.093,28.875,28.417,19.316,26.796,25.235,20.928,25.441,23.346,26.84,27.249,23.246,12.62,30.01400000000001,24.428,28.796,6.7330000000000005,19.096,25.617,24.501,26.432,28.756,28.064,-2.379,32.889,28.256999999999998,28.398000000000003,21.729,26.111,23.180999999999997,22.951,11.304,24.046,13.681,25.311,22.739,24.98500000000001,26.218000000000004,-2.79,28.433000000000003,24.789,24.789,26.654,29.14,25.937,22.125,8.427999999999999,26.762,26.259,36.116,15.158,28.664,28.739,23.882,29.98,23.329,27.364,24.512,30.686,19.384,21.151,26.994,30.96,27.322,33.137,22.139,25.489,18.166,27.178,22.539,21.187,18.892,20.561,7.64,27.001,31.184,25.456000000000003,10.364,28.988000000000003,27.878,27.225,24.205,23.88300000000001,19.783,27.527,19.248,22.338,36.089,21.41,20.448,26.667,35.80000000000001,28.564,25.264,27.361,26.997,27.234,13.395999999999999,23.97,28.235,27.272,13.714,17.964000000000006,22.026,27.405,25.108,21.624,30.645,24.647,22.713,36.349000000000004,14.949000000000002,21.653,16.296,26.685
2001-09-01,21.241,18.677,31.881,24.18,12.257,29.88,20.222,10.04,33.65300000000001,28.446,28.374000000000002,13.280999999999999,26.868,25.804,22.046,26.014,17.99,27.506,27.48,23.609,7.399999999999999,28.347,24.841,28.82,7.78,15.011,25.341,24.708000000000002,25.472,27.599,25.572,-9.333,31.574,28.431,27.906,21.699,24.884,23.813000000000002,23.693,10.065,24.693,9.919,25.748,23.51,25.424,21.932,-9.796,28.251,24.335,24.904,26.963,28.398000000000003,25.266,14.475,6.671,27.119,26.412,31.839000000000002,13.671,26.421999999999997,27.587000000000003,20.207,27.062,24.389,24.85700000000001,24.984,29.741999999999997,12.574000000000002,22.52,26.617,31.226,24.96,32.646,22.702,24.278,11.392000000000001,23.799,24.230999999999998,20.306,13.978,21.496,9.667,26.182,31.16800000000001,26.336,7.273,26.732,27.945,26.069000000000006,25.219,23.488000000000003,20.134,27.558000000000003,12.453,20.295,34.169000000000004,15.155,20.246,26.653,32.85,28.246,25.604,27.087,27.500999999999998,28.033,15.53,19.502,28.199,27.585,9.623,10.341,23.093000000000004,27.27,25.645000000000003,22.131,27.806,20.566,22.988000000000003,34.184,12.262,16.925,14.898,26.334
2001-10-01,15.494000000000002,15.755,26.917,24.067,16.198,29.180999999999997,21.495,10.382,29.605999999999998,26.894,27.56,14.099,25.643,27.293000000000006,22.906,26.253,13.568,29.303,26.83,24.027,-1.7730000000000001,28.187,25.18,28.111,10.29,8.745999999999999,25.60700000000001,25.387,25.562,26.884,21.901,-17.282999999999998,29.605,27.422,27.160999999999998,22.234,24.97900000000001,24.701999999999998,23.678,9.842,24.807,3.478,25.6,24.06,26.959,17.596,-17.891,27.822,23.674,25.897,27.429000000000002,27.736,24.736,13.108,3.326,25.196,26.592,24.949,12.323,22.854,27.488000000000003,15.226,22.184,24.925,21.14,26.289,24.575,13.743,23.475,26.304,30.562,23.416,29.555,23.127,21.665,2.197,21.585,25.656,17.198,14.501,22.596,11.746,26.287,28.832,26.887,2.4019999999999997,23.087,28.079,26.101,25.486,25.634,20.609,27.228,11.220999999999998,16.928,30.425,11.706,20.036,26.544,27.905,28.829,26.786,27.10400000000001,27.191,27.661,19.648,16.59,27.622,27.81900000000001,5.196999999999999,11.479,23.973000000000006,26.637,27.047,22.591,24.906,13.914000000000001,23.412,30.234,12.107,9.586,18.149,24.765
2001-11-01,9.815,8.375,18.681,23.643,18.207,28.976,24.885,0.667,23.222,24.081,27.405,5.885,24.059,27.72,23.421,26.506999999999998,5.252999999999999,28.423,25.142,24.712,-9.54,26.175,24.991,26.278,11.852,1.406,25.565,27.488000000000003,25.143,24.839,16.81,-24.999,26.867,26.98,26.002,22.636,24.482,25.433000000000003,22.798000000000002,6.08,26.333,-4.24,26.669,24.643,27.539,10.967,-25.629,27.842,22.321,25.779,27.541,26.593000000000004,23.572,2.884,-0.8979999999999999,22.026999999999997,26.489,15.935,8.933,17.410999999999998,26.075,9.076,15.563,24.665,14.899,26.35400000000001,19.648,4.8370000000000015,25.633000000000006,26.183000000000003,26.773000000000003,18.443,25.739,24.563,18.745,-7.9419999999999975,14.515,27.16,12.591,7.475,24.498,12.77,25.48200000000001,26.070999999999998,26.822,-3.507,17.434,28.004,25.777,25.678,26.407,21.164,26.516,2.47,10.616,24.66200000000001,2.423,19.480999999999998,27.195999999999998,21.364,27.939,26.928,26.918000000000006,28.024,26.864,20.501,8.479000000000001,26.997,27.691,-1.3230000000000002,1.6150000000000002,24.21,23.822,27.520000000000003,24.517,17.3,7.302,23.344,24.965,7.519,5.2330000000000005,20.172,21.535
2001-12-01,5.537000000000001,0.4550000000000001,14.181,23.27,21.027,28.36,26.399,-4.926,21.666,19.471,26.882,1.886,23.651,27.665,22.797,26.024,-3.341,27.064,25.11,24.62,-15.747,26.029,25.401999999999997,22.994,14.021,-6.7479999999999976,25.46,28.061,25.627,24.605,13.23,-24.569000000000006,26.066,26.241,25.567,22.796,24.748,25.849,22.557,5.109,26.858,-10.993,26.641,24.979,27.691,3.737,-25.085,27.153000000000002,21.91,25.47900000000001,27.0,26.375,23.64,-4.632,-0.6859999999999999,18.447000000000006,26.109,12.905999999999999,5.407,13.519,26.045,2.948,11.529000000000002,24.714,11.332999999999998,26.684,13.88,1.146,26.213,25.92,24.415,13.274,23.839000000000002,26.275,15.625,-21.311,12.533,26.608,7.73,3.155,25.576,15.025,25.631,21.938000000000002,25.714000000000002,-6.983,13.279000000000002,27.33,25.955,25.316,26.675,20.918000000000006,25.7,-4.0630000000000015,7.715,23.045,-5.936,19.844,27.064,19.196,27.335,26.70000000000001,26.556,28.07800000000001,25.914,21.876,4.956,26.174,27.062,-7.1240000000000006,-2.458,24.156,23.826999999999998,27.872,25.266,11.401,3.131,24.122,23.266,4.146000000000001,-1.0599999999999998,21.851999999999997,20.124000000000002
2002-01-01,2.42,2.11,12.269,23.895,21.587,27.623,27.824,-3.4240000000000004,16.389,18.764,26.364,3.444,23.23,26.153000000000002,23.18,25.837000000000003,-0.5680000000000001,25.085,25.385,23.476,-20.977,25.185,23.202,19.32,14.288,-5.917000000000002,25.867,27.506999999999998,25.921,23.626,10.444,-27.623,25.147,25.839,25.199,23.153000000000002,24.517000000000003,26.145,22.503,5.93,27.566999999999997,-9.321,27.698,25.193,27.039,4.865,-28.245,26.794,21.623,24.759,26.361,25.967,23.444000000000006,-0.8579999999999999,-1.778,17.419,26.249,8.616,7.564,10.433,25.58,2.5869999999999997,8.135,25.345,8.026,25.756999999999998,11.593,2.418,25.946,26.014,21.849,12.066,21.183000000000003,26.555,15.748,-16.924999999999994,11.428,26.322,5.9140000000000015,4.542,26.842,15.698,25.507,18.565,23.87,-7.075000000000001,9.93,27.405,26.907,25.786,27.952,21.24,25.579,-1.1249999999999996,9.97,18.175,-2.58,19.197000000000006,27.388,15.404000000000002,25.394000000000002,26.022,26.558000000000003,28.256,26.41,22.712,7.55,26.379,26.305999999999997,-6.3320000000000025,-1.2569999999999997,23.339,23.469,26.985,26.424,10.553,-1.2740000000000002,23.804,19.901,6.0070000000000014,-1.1660000000000004,23.795,19.691
2002-02-01,4.582,7.734,15.553999999999998,23.853,20.67,27.208000000000002,26.583000000000002,2.234,18.005,21.625,25.758000000000006,6.9510000000000005,23.494,28.791,22.344,25.868000000000002,6.176,27.392000000000003,26.954,25.698,-20.23,25.75,27.297,24.254,14.135,-1.7200000000000002,26.385,27.894,26.517,24.007,13.627,-32.209,26.251,25.092,24.974,23.208000000000002,25.453000000000007,26.594,24.111,3.59,27.825,-5.5669999999999975,27.762,25.718000000000004,28.993,9.78,-32.97,26.425,22.053,27.021,26.45,25.743,24.348000000000006,4.8,-5.803,20.311,26.434,12.599,7.17,14.25,25.67,3.4760000000000004,12.458,26.289,12.154000000000002,27.09800000000001,15.767,6.299,26.003,26.361,24.282,14.268,23.373,27.195,16.151999999999994,-12.919999999999998,13.464,26.166999999999998,9.155,7.1400000000000015,26.768,15.008,26.113000000000003,21.657,26.779,-6.0120000000000005,12.092,27.43,27.584000000000003,25.666,26.586,21.087,25.705,3.39,10.857,19.314,4.324,20.698,27.98200000000001,18.417,27.601,27.828000000000007,26.99,28.10400000000001,26.675,22.766,9.009,27.163,26.411,-3.2819999999999987,3.0689999999999995,23.88,25.958,29.14,26.949,13.667,4.577,25.85,20.922,6.417000000000002,-0.2230000000000001,22.655,21.214
2002-03-01,11.085,9.964,20.129,24.09,18.852,27.438,25.962,4.0169999999999995,22.436,25.534000000000002,26.466,7.561,25.333000000000002,31.048,23.226,26.311,7.967,32.135,28.902,26.812,-17.842,26.745,28.201999999999998,28.417,12.064,3.86,26.013,28.061999999999998,27.274,25.154,15.24,-28.17100000000001,28.248,25.91,25.453000000000007,23.323,26.569000000000006,26.611,25.335,4.195,27.53700000000001,-4.089,28.438,25.896,30.09,11.186,-28.840999999999998,27.034,23.746,28.638,26.809,26.122,25.93,7.416,-3.2030000000000003,24.871,26.576,17.55,7.979,17.052,26.293000000000006,7.353999999999999,16.423000000000002,26.51,14.515999999999998,27.329,20.018,6.9860000000000015,25.679000000000002,26.985,28.786,15.47,26.205,26.878,19.208,-5.354000000000001,15.215,26.14,13.338,7.37,25.744,14.405,27.25,27.448,30.154,-5.003,18.71,27.629,28.25800000000001,25.313,28.374000000000002,21.456000000000003,26.789,4.667,12.866,23.092,7.024,19.541,27.703000000000007,22.567,29.566,28.509,27.57200000000001,27.627,28.814,21.95300000000001,11.222,28.484,26.742,-2.101,5.174,23.48,27.747,30.231,26.656,17.328,7.927,24.578000000000007,25.307,6.987,2.08,23.075,23.558000000000003
2002-04-01,15.997,11.602,23.215,23.444000000000006,14.4,27.775,23.845,6.517,25.831,27.281,26.807,9.742,26.861,30.552,21.599,25.881,9.395,32.916,29.622,26.903,-8.37,27.333000000000002,28.186999999999998,31.509,9.698,9.195,25.193,27.968000000000004,27.228,25.92,16.624000000000002,-22.184,29.164,26.252,25.276999999999997,22.879,27.311,26.623,25.058000000000003,6.726,26.788,2.563,27.907,26.033,29.35700000000001,12.809,-22.799,27.349,25.166999999999998,28.923000000000002,25.832,25.811,26.838,10.7,1.3059999999999998,28.666999999999998,26.595,20.954,9.073,18.496,26.356,12.422,18.814,25.225,16.119000000000003,27.165,23.664,9.314,24.395,27.123,31.426,16.430999999999994,28.346999999999998,25.363000000000003,22.881,2.03,16.48,24.608,17.789,9.339,24.569000000000006,11.27,27.724,31.843000000000004,31.015,1.1669999999999998,24.336,27.802000000000003,27.816,25.179000000000002,25.065,20.837,27.747,8.597999999999999,13.673,26.955,9.321,19.707,27.49,26.266,30.294,28.354,27.614,27.699,28.494,19.153,12.515999999999998,28.393,26.274,3.7239999999999998,7.144,23.148000000000003,29.231,29.33,25.513,19.657,9.812000000000001,24.076,28.671999999999997,8.422,9.211,17.409000000000002,26.04
2002-05-01,21.918000000000006,17.000999999999998,28.406,22.516,11.97,29.151,19.547,13.534,32.374,27.88,27.594,13.82,27.714000000000002,29.685,21.018,25.363000000000003,16.373,32.961999999999996,29.026,26.807,0.825,28.388,27.701,32.342,7.46,14.157,25.48500000000001,26.862,26.898000000000003,26.892,20.686,-9.547,32.105000000000004,27.189,26.536,23.301,27.108,26.594,25.596999999999998,8.014,25.96,8.977,26.813000000000002,26.036,28.716,18.458,-10.012,27.987,25.79,28.884,26.585,27.019000000000002,27.151,18.529,3.758,30.9,26.917,27.888,11.323,22.173000000000002,27.10400000000001,15.69,23.227,24.574,20.223,27.192,27.88000000000001,13.592,22.528000000000002,27.511,34.65600000000001,19.64,31.864,24.131999999999998,24.824,11.621,19.865,23.245,20.203000000000007,13.699000000000002,22.774,9.4,27.802,33.934,30.341,5.955,29.597,27.946,28.021,25.058000000000003,22.725,20.596999999999998,28.317,16.709,15.520999999999999,33.384,16.979,20.509,27.516,31.846,31.956,28.369,28.388,27.795,29.336,14.453,15.104,29.049,26.688,9.874,11.285,22.796,28.221,28.727,23.794,24.108,15.402,24.000999999999998,34.236999999999995,10.755999999999998,13.908,16.508,27.024
2002-06-01,26.476,21.982,32.628,19.588,6.938,29.541,15.482000000000001,17.192,34.534000000000006,28.312,28.002,17.402,27.45,27.628,17.542,24.242,20.808000000000003,30.344,28.241,25.068,9.976,28.884,25.963,31.233,4.143,18.738,24.82,25.55,26.47,27.464,25.098000000000006,-2.784,32.580999999999996,27.939,27.271,22.172,25.72,24.991000000000003,24.04300000000001,10.357,25.203000000000007,14.623,26.307,24.198,26.844,23.671,-3.181,27.969,24.987,26.688,25.85,28.054000000000002,26.539,20.946,7.7620000000000005,29.433000000000003,26.405,33.009,12.970999999999998,26.057,27.646,18.971,27.274,23.758000000000006,24.584,25.995,29.60100000000001,17.845,20.308,27.009,34.527,23.971,33.869,22.307,25.705,17.801,24.127,20.59,22.03,16.862000000000002,22.61,8.106,27.305999999999997,33.634,28.347,10.462,31.158,27.63,27.08,24.762,18.671,19.381,28.009,17.495,19.651,35.175000000000004,19.704,19.844,26.904,34.253,30.956999999999997,26.943,28.032,27.389,27.93,10.808,20.953000000000007,28.692,26.277,14.762,17.292,21.213,28.206,26.937,23.059,28.76,20.582,23.387,35.80200000000001,12.940999999999999,20.052,11.035,27.565
2002-07-01,27.41200000000001,23.753,35.43,21.041,8.137,30.01,14.806,17.357,36.797,28.289,28.07200000000001,17.944000000000006,27.113000000000003,26.476,17.516000000000002,24.514,23.23500000000001,28.679,28.115,24.193,13.501,29.846,25.109,30.747,5.417999999999998,20.319000000000006,25.308000000000003,24.969,26.329,28.6,28.229,-1.042,33.735,27.996,28.148000000000003,22.146,25.899,24.092,23.735,10.825,23.98200000000001,17.304000000000002,25.663,23.421,25.952,25.969,-1.4280000000000002,27.98200000000001,24.766,25.533,26.28,28.995,25.739,22.915,8.841000000000003,28.487,26.368000000000002,35.994,14.43,29.102,28.398000000000003,23.735,30.265,23.688,27.652,25.12,33.148,18.029,20.182,27.226,33.480000000000004,26.627,33.68,22.06600000000001,25.123,20.663,26.493,21.406,22.191,17.805000000000003,20.093,6.2319999999999975,26.64,33.056,26.873,12.139,30.585,28.272,27.006,24.209,18.091,18.781,27.628,20.435,21.894,36.751,22.668000000000006,20.46,26.899,35.924,29.831000000000003,26.108,27.738000000000003,26.882,27.897,10.707,22.713,28.6,26.924,16.197,16.678,21.61,27.776,25.994,21.674,31.167,24.379,23.487,36.892,14.119000000000002,22.675,11.186,27.475
2002-08-01,27.01100000000001,21.978,34.32,21.92,10.884,30.454,16.325,16.637,35.855,28.223000000000006,28.315,18.750999999999998,27.246,25.706,20.734,25.774,20.854,27.232,27.04,23.831,11.653,29.506,24.706000000000003,29.516,6.85,19.284,25.648000000000003,25.098000000000006,26.157,28.277,27.78,-3.15,33.161,28.249,28.27,22.032,26.099,24.031,23.256,11.958,23.212,15.749,25.784,23.396,25.222,24.537,-3.6289999999999996,28.279,24.884,25.094,26.91500000000001,28.975,26.14,21.044,8.396,26.62,26.23,34.1,15.425999999999998,28.364,28.281,24.074,29.056,23.04,26.893,24.826,32.249,18.537,20.996,26.741,31.418000000000006,26.636,33.02,21.474,25.568,18.849,25.653,22.522,21.069000000000006,19.256,20.607,7.415,26.924,31.776999999999997,26.027,13.184000000000001,29.51100000000001,27.883000000000006,26.996,24.443,23.024,19.885,27.34800000000001,20.584,21.4,35.982,20.111,20.464,26.471,34.951,28.971999999999998,25.627,27.682,26.769000000000002,27.497,13.862,22.05,28.27,27.396,17.054000000000002,16.165,21.819000000000006,26.981,25.401,20.664,30.698,23.118000000000002,22.938,36.328,15.138,20.901,14.304,26.359
